kind,arm,clock,n_target,shape,quantised,censoring_target,rho,b,check,calibration,variant,alpha,n_replicates,n_used,n_failed,n_failed_tau_only,rejection_rate,mc_se,mean_n_events,mean_n_segments,censoring_realised,mean_n_distinct_durations,mean_induced_lag1,fail_reason
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.064,0.007739767438366608,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.052,0.007021111023192838,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.055,0.00720936890441875,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.052,0.007021111023192838,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.047,0.006692607862410586,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.063,0.007683163410991596,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.05,0.006892024376045111,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.1,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.054,0.007147307185227175,72.167,1.0,0.013667363702215479,6.988,-0.013994812182109214,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.1,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.055,0.00720936890441875,72.167,1.0,0.013667363702215479,6.988,-0.013994812182109214,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.1,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.061,0.0075682891065286355,72.167,1.0,0.013667363702215479,6.988,-0.013994812182109214,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.1,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.044,0.006485676526007136,72.167,1.0,0.013667363702215479,6.988,-0.013994812182109214,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.049,0.006826346021115542,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.045,0.0065555320150236475,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.054,0.007147307185227175,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.053,0.00708456067798138,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.041,0.006270486424512854,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.036,0.005891010100144117,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.042,0.0063431853196954605,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.054,0.007147307185227175,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.15,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.048,0.006759881655768835,69.134,1.0,0.014258419596771894,9.682,-0.011372783770600919,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.15,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.047,0.006692607862410586,69.68,1.0,0.014148273910582907,7.197,-0.016027408417101107,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.15,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.044,0.006485676526007136,69.68,1.0,0.014148273910582907,7.197,-0.016027408417101107,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.15,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.046,0.006624499981130651,69.68,1.0,0.014148273910582907,7.197,-0.016027408417101107,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.15,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.05,0.006892024376045111,69.68,1.0,0.014148273910582907,7.197,-0.016027408417101107,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.065,0.007795832219846705,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.061,0.0075682891065286355,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.071,0.008121514637061242,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.058,0.007391616873188166,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.046,0.006624499981130651,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.053,0.00708456067798138,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.049,0.006826346021115542,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.072,0.008174105455644672,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.065,0.007795832219846705,66.564,1.0,0.014800781481262211,10.04,-0.015273577942685686,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.2,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.04,0.0061967733539318665,67.189,1.0,0.014665121940488936,7.437,-0.01512178429836129,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.2,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.045,0.0065555320150236475,67.189,1.0,0.014665121940488936,7.437,-0.01512178429836129,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.2,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.045,0.0065555320150236475,67.189,1.0,0.014665121940488936,7.437,-0.01512178429836129,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.052,0.007021111023192838,67.189,1.0,0.014665121940488936,7.437,-0.01512178429836129,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.063,0.007683163410991596,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.048,0.006759881655768835,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.067,0.007906389820898032,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.05,0.006892024376045111,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.044,0.006485676526007136,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.05,0.006892024376045111,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.049,0.006826346021115542,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.062,0.007626008130076967,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.3,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.047,0.006692607862410586,61.799,1.0,0.015923820443000686,10.745,-0.008619298743868244,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.3,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.04,0.0061967733539318665,62.12,1.0,0.015842839036755388,7.956,-0.011498901514104808,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.3,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.039,0.006122009474020765,62.12,1.0,0.015842839036755388,7.956,-0.011498901514104808,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.3,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.037,0.005969170796685248,62.12,1.0,0.015842839036755388,7.956,-0.011498901514104808,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.3,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.053,0.00708456067798138,62.12,1.0,0.015842839036755388,7.956,-0.011498901514104808,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.064,0.007739767438366608,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.056,0.007270763371201128,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.071,0.008121514637061242,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.059,0.007451107300260815,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.043,0.006414904519944158,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.04,0.0061967733539318665,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.049,0.006826346021115542,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.069,0.008014923580421713,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.5,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.063,0.007683163410991596,51.147,1.0,0.019176558574798167,12.595,-0.01761851208295864,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.5,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.046,0.006624499981130651,51.621,1.0,0.019003819767773322,9.188,-0.03104353108254795,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.5,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.038,0.006046155803483731,51.621,1.0,0.019003819767773322,9.188,-0.03104353108254795,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.5,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.044,0.006485676526007136,51.621,1.0,0.019003819767773322,9.188,-0.03104353108254795,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.5,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.041,0.006270486424512854,51.621,1.0,0.019003819767773322,9.188,-0.03104353108254795,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.593,0.015535475531827148,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.585,0.015581238718407468,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.668,0.014892145580808697,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.669,0.014880826589944525,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.137,0.010873407929439602,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.117,0.010164201887015036,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.158,0.011534123287012324,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.578,0.015617810345883958,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.7,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.565,0.015677212762477903,100.529,1.0,0.009849402633730265,100.529,0.05805992856283465,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.193,0.012480024038438387,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.186,0.012304633273690036,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.21,0.01288021738946979,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.204,0.01274299807737567,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.053,0.00708456067798138,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.05,0.006892024376045111,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.056,0.007270763371201128,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.179,0.01212266472356635,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,0.85,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.172,0.011933817494833746,100.545,1.0,0.009847850706583288,100.545,0.00602144941711518,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.167,0.01179453263168999,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.17,0.011878552100319299,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.16,0.01159310139695155,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.166,0.011766222843376714,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.054,0.007147307185227175,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.056,0.007270763371201128,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.046,0.006624499981130651,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.16,0.01159310139695155,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.2,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.162,0.011651437679531225,100.544,1.0,0.009847947687701883,100.544,0.0005936317017298696,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.704,0.014435511767859151,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.709,0.014363808687113596,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.686,0.01467664811869522,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.695,0.014559361249725209,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.086,0.008865889690267977,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.067,0.007906389820898032,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.096,0.009315793041926168,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.687,0.014663935351739654,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,D_trp_power_law,in_spec,100,0.75,False,0.0,,1.5,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.695,0.014559361249725209,100.88,1.0,0.009815469179426778,100.88,0.036828460377995725,
power,E_copula_ar1_durations,in_spec,100,0.75,False,0.0,0.05,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.065,0.007795832219846705,100.976,1.0,0.00980622891660783,100.976,0.03460606093597057,
power,E_copula_ar1_durations,in_spec,100,0.75,False,0.0,0.05,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.06,0.007509993342207435,100.976,1.0,0.00980622891660783,100.976,0.03460606093597057,
power,E_copula_ar1_durations,in_spec,100,0.75,False,0.0,0.05,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.061,0.0075682891065286355,100.976,1.0,0.00980622891660783,100.976,0.03460606093597057,
power,E_copula_ar1_durations,in_spec,100,0.75,False,0.0,0.05,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.061,0.0075682891065286355,100.976,1.0,0.00980622891660783,100.976,0.03460606093597057,
power,E_copula_ar1_durations,in_spec,100,0.75,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.051,0.00695693898205238,100.976,1.0,0.00980622891660783,100.976,0.03460606093597057,
power,E_copula_ar1_durations,in_spec,100,0.75,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.051,0.00695693898205238,100.976,1.0,0.00980622891660783,100.976,0.03460606093597057,
